time_stamp,time_stamp,sbert_jap_en__ai,sbert_jap_en__fansub,sbert_jap_en__official,sbert_jap_sp__ai,sbert_jap_sp__fansub,sbert_jap_sp__official,comet_jap_en__ai,comet_jap_en__fansub,comet_jap_en__official,comet_jap_sp__ai,comet_jap_sp__fansub,comet_jap_sp__official,sub_jap__ai,sub_jap__fansub,sub_jap__official,sub_jap__ai,sub_jap__fansub,sub_jap__official,sub_jap__ai,sub_jap__fansub,sub_jap__official,sub_jap__ai,sub_jap__fansub,sub_jap__official
189,12:38.7,0.3729785680770874,0.4588300585746765,0.107604444026947,0.4790928363800049,0.3504303693771362,0.1414623409509658,-1.0058751106262207,-0.97709721326828,-1.2715686559677124,-1.0443007946014404,-1.5248199701309204,-0.9029757380485536,この先　一生回ってこねえぞ,この先　一生回ってこねえぞ,この先　一生回ってこねえぞ,この先　一生回ってこねえぞ,この先　一生回ってこねえぞ,この先　一生回ってこねえぞ,この先　一生回ってこねえぞ,この先　一生回ってこねえぞ,この先　一生回ってこねえぞ,この先　一生回ってこねえぞ,この先　一生回ってこねえぞ,この先　一生回ってこねえぞ
190,12:41.9,0.7935070991516113,0.6187773942947388,0.5214295983314514,0.7523587942123413,0.7739903926849365,0.574741780757904,0.1458958238363266,-0.2405382394790649,-0.5004824995994568,0.117947518825531,-0.5581517815589905,-0.604882538318634,抜け出すんだよ　このクソみてえな状況から,抜け出すんだよ　このクソみてえな状況から,抜け出すんだよ　このクソみてえな状況から,抜け出すんだよ　このクソみてえな状況から,抜け出すんだよ　このクソみてえな状況から,抜け出すんだよ　このクソみてえな状況から,抜け出すんだよ　このクソみてえな状況から,抜け出すんだよ　このクソみてえな状況から,抜け出すんだよ　このクソみてえな状況から,抜け出すんだよ　このクソみてえな状況から,抜け出すんだよ　このクソみてえな状況から,抜け出すんだよ　このクソみてえな状況から
191,12:46.4,0.4717325866222381,0.5149388909339905,0.4654912948608398,0.6758775115013123,0.4019915461540222,0.5066413283348083,0.0572635494172573,-0.3588652014732361,0.0697326362133026,0.0145874582231044,-0.0430647246539592,-1.0184532403945925,たとえ　どんな手を使ってもな,たとえ　どんな手を使ってもな,たとえ　どんな手を使ってもな,たとえ　どんな手を使ってもな,たとえ　どんな手を使ってもな,たとえ　どんな手を使ってもな,たとえ　どんな手を使ってもな,たとえ　どんな手を使ってもな,たとえ　どんな手を使ってもな,たとえ　どんな手を使ってもな,たとえ　どんな手を使ってもな,たとえ　どんな手を使ってもな
192,12:51.0,0.5946168899536133,0.4976099729537964,0.5682809948921204,0.6681609153747559,0.6069417595863342,0.6136499643325806,-0.474186360836029,-0.574083149433136,-0.4270059466361999,-0.6421850323677063,-0.9497337937355042,-1.0543975830078125,しくじんなよ　渚君,しくじんなよ　渚君,しくじんなよ　渚君,しくじんなよ　渚君,しくじんなよ　渚君,しくじんなよ　渚君,しくじんなよ　渚君,しくじんなよ　渚君,しくじんなよ　渚君,しくじんなよ　渚君,しくじんなよ　渚君,しくじんなよ　渚君
193,12:54.7,0.323807418346405,0.4172884523868561,0.3466229736804962,0.4054470062255859,0.3566115200519562,0.2838453352451324,-0.2822439074516296,-0.3452880680561065,-0.2414285838603973,-0.4533342719078064,-0.2813777029514313,-0.7119651436805725,渚のやつ　E組行きだってよ,渚のやつ　E組行きだってよ,渚のやつ　E組行きだってよ,渚のやつ　E組行きだってよ,渚のやつ　E組行きだってよ,渚のやつ　E組行きだってよ,渚のやつ　E組行きだってよ,渚のやつ　E組行きだってよ,渚のやつ　E組行きだってよ,渚のやつ　E組行きだってよ,渚のやつ　E組行きだってよ,渚のやつ　E組行きだってよ
194,12:58.9,0.6281476020812988,0.6955195069313049,0.6955195069313049,0.6192710399627686,0.7025865912437439,0.5292463898658752,-0.3952298760414123,-0.173666164278984,-0.173666164278984,-0.342092365026474,0.1215541660785675,-0.5911744236946106,終わったな　あいつ,終わったな　あいつ,終わったな　あいつ,終わったな　あいつ,終わったな　あいつ,終わったな　あいつ,終わったな　あいつ,終わったな　あいつ,終わったな　あいつ,終わったな　あいつ,終わったな　あいつ,終わったな　あいつ
195,13:01.2,0.8324892520904541,0.7971506118774414,0.8297299742698669,0.7561310529708862,0.7484050393104553,0.7484050393104553,-0.2442988753318786,-0.0043572597205638,0.0879387855529785,-0.2624729871749878,0.2115432918071746,0.2115432918071746,俺　あいつのアドレス消すわ,俺　あいつのアドレス消すわ,俺　あいつのアドレス消すわ,俺　あいつのアドレス消すわ,俺　あいつのアドレス消すわ,俺　あいつのアドレス消すわ,俺　あいつのアドレス消すわ,俺　あいつのアドレス消すわ,俺　あいつのアドレス消すわ,俺　あいつのアドレス消すわ,俺　あいつのアドレス消すわ,俺　あいつのアドレス消すわ
196,13:03.5,0.8909976482391357,0.6014861464500427,0.8866425156593323,0.9518156051635742,0.4625732898712158,0.8708263039588928,0.5652040839195251,-0.0107117258012294,0.5225610136985779,0.656790018081665,-0.0563323907554149,0.0557788796722888,俺も,俺も,俺も,俺も,俺も,俺も,俺も,俺も,俺も,俺も,俺も,俺も
197,13:04.4,0.7835433483123779,0.600770115852356,0.7075836658477783,0.6064738035202026,0.1525932550430297,0.858558714389801,-0.1400929391384124,0.0378092937171459,0.178044319152832,0.1161349266767501,-0.4416587650775909,0.3111476302146911,同じレベルだと思われたくないし,同じレベルだと思われたくないし,同じレベルだと思われたくないし,同じレベルだと思われたくないし,同じレベルだと思われたくないし,同じレベルだと思われたくないし,同じレベルだと思われたくないし,同じレベルだと思われたくないし,同じレベルだと思われたくないし,同じレベルだと思われたくないし,同じレベルだと思われたくないし,同じレベルだと思われたくないし
198,13:15.9,0.725714385509491,0.6995731592178345,0.6995731592178345,0.8632653951644897,0.7609232068061829,0.805924654006958,-0.2786557972431183,-0.2271670699119568,-0.2271670699119568,0.2498422116041183,0.3748207986354828,0.3165700137615204,ただ今　帰りました,ただ今　帰りました,ただ今　帰りました,ただ今　帰りました,ただ今　帰りました,ただ今　帰りました,ただ今　帰りました,ただ今　帰りました,ただ今　帰りました,ただ今　帰りました,ただ今　帰りました,ただ今　帰りました
199,13:17.4,0.5219690203666687,0.6807346940040588,0.6807346940040588,0.7291156649589539,0.6128674745559692,0.783194899559021,0.3498786389827728,0.145492598414421,0.145492598414421,0.0061771012842655,0.0310898013412952,0.2834210097789764,お…　おかえり　先生,お…　おかえり　先生,お…　おかえり　先生,お…　おかえり　先生,お…　おかえり　先生,お…　おかえり　先生,お…　おかえり　先生,お…　おかえり　先生,お…　おかえり　先生,お…　おかえり　先生,お…　おかえり　先生,お…　おかえり　先生
200,13:20.1,0.9553725123405457,0.9524515867233276,0.9524515867233276,0.669680655002594,0.6835481524467468,0.6271912455558777,0.2289161831140518,0.2249636352062225,0.2249636352062225,-0.203618124127388,0.5808144211769104,-0.1420369297266006,どうしたの　そのミサイル,どうしたの　そのミサイル,どうしたの　そのミサイル,どうしたの　そのミサイル,どうしたの　そのミサイル,どうしたの　そのミサイル,どうしたの　そのミサイル,どうしたの　そのミサイル,どうしたの　そのミサイル,どうしたの　そのミサイル,どうしたの　そのミサイル,どうしたの　そのミサイル
201,13:22.2,0.8680810332298279,0.8431152105331421,0.8431152105331421,0.8804739117622375,0.8205704092979431,0.3485122919082641,-0.1108006238937377,0.0630419105291366,0.0630419105291366,0.0566246472299099,0.2514073252677917,-0.1862498968839645,お土産です,お土産です,お土産です,お土産です,お土産です,お土産です,お土産です,お土産です,お土産です,お土産です,お土産です,お土産です
202,13:23.4,0.8455408811569214,0.7991006374359131,0.8727765679359436,0.8738968968391418,0.8939401507377625,0.7674562931060791,-0.0393254347145557,-0.1475656628608703,-0.0209435410797595,-0.1483244150876999,0.1132469028234481,-0.6355178952217102,日本海で　自衛隊に待ち伏せされまして,日本海で　自衛隊に待ち伏せされまして,日本海で　自衛隊に待ち伏せされまして,日本海で　自衛隊に待ち伏せされまして,日本海で　自衛隊に待ち伏せされまして,日本海で　自衛隊に待ち伏せされまして,日本海で　自衛隊に待ち伏せされまして,日本海で　自衛隊に待ち伏せされまして,日本海で　自衛隊に待ち伏せされまして,日本海で　自衛隊に待ち伏せされまして,日本海で　自衛隊に待ち伏せされまして,日本海で　自衛隊に待ち伏せされまして
203,13:26.5,0.5947976112365723,0.3683324158191681,0.6738372445106506,0.7385036945343018,0.4327563643455505,0.5629948973655701,-0.626804530620575,-0.2819231748580932,-0.396703690290451,-0.6708479523658752,-0.5047613978385925,-0.688514769077301,た…　大変ですね　ターゲットだと,た…　大変ですね　ターゲットだと,た…　大変ですね　ターゲットだと,た…　大変ですね　ターゲットだと,た…　大変ですね　ターゲットだと,た…　大変ですね　ターゲットだと,た…　大変ですね　ターゲットだと,た…　大変ですね　ターゲットだと,た…　大変ですね　ターゲットだと,た…　大変ですね　ターゲットだと,た…　大変ですね　ターゲットだと,た…　大変ですね　ターゲットだと
204,13:29.4,0.8313838839530945,0.6343586444854736,0.6442877650260925,0.6876304149627686,0.662969172000885,0.6609209179878235,-0.0655292719602584,-0.2824944257736206,-0.3029277324676513,-0.2142194211483001,0.0648146122694015,0.0071584694087505,いえいえ　皆から狙われるのは力を持つ者の証しですから,いえいえ　皆から狙われるのは力を持つ者の証しですから,いえいえ　皆から狙われるのは力を持つ者の証しですから,いえいえ　皆から狙われるのは力を持つ者の証しですから,いえいえ　皆から狙われるのは力を持つ者の証しですから,いえいえ　皆から狙われるのは力を持つ者の証しですから,いえいえ　皆から狙われるのは力を持つ者の証しですから,いえいえ　皆から狙われるのは力を持つ者の証しですから,いえいえ　皆から狙われるのは力を持つ者の証しですから,いえいえ　皆から狙われるのは力を持つ者の証しですから,いえいえ　皆から狙われるのは力を持つ者の証しですから,いえいえ　皆から狙われるのは力を持つ者の証しですから
205,13:34.8,0.6734402179718018,0.5575822591781616,0.6634616851806641,0.9093181490898132,0.6674684882164001,0.7515023946762085,0.1248646527528762,-0.0454412437975406,0.1784093081951141,-0.0259609930217266,0.1615257263183593,0.1766321063041687,さっ　5時間目を始めますよ,さっ　5時間目を始めますよ,さっ　5時間目を始めますよ,さっ　5時間目を始めますよ,さっ　5時間目を始めますよ,さっ　5時間目を始めますよ,さっ　5時間目を始めますよ,さっ　5時間目を始めますよ,さっ　5時間目を始めますよ,さっ　5時間目を始めますよ,さっ　5時間目を始めますよ,さっ　5時間目を始めますよ
206,13:41.9,0.920177400112152,0.8588216304779053,0.8588216304779053,0.9837301969528198,0.986924171447754,0.9837301969528198,0.5176655054092407,0.3573550283908844,0.3573550283908844,0.5430670976638794,0.1566400527954101,0.5430671572685242,はい,はい,はい,はい,はい,はい,はい,はい,はい,はい,はい,はい
207,13:43.9,0.4841922223567962,0.5709109902381897,0.5709109902381897,0.8380324840545654,0.8481171727180481,0.4274239540100097,-0.1636690646409988,-0.1659156084060669,-0.1659156084060669,0.3273343741893768,0.1053417325019836,0.22967030107975,先生には　分からないよね,先生には　分からないよね,先生には　分からないよね,先生には　分からないよね,先生には　分からないよね,先生には　分からないよね,先生には　分からないよね,先生には　分からないよね,先生には　分からないよね,先生には　分からないよね,先生には　分からないよね,先生には　分からないよね
208,13:46.6,0.8523340225219727,0.8563591837882996,0.8563591837882996,0.8503888845443726,0.856789767742157,0.7907437682151794,-0.0791301727294921,-0.4105366766452789,-0.4105366766452789,-0.1383839398622512,-0.5056403875350952,-0.3809191286563873,みんなから　暗殺のターゲットにされるってことは,みんなから　暗殺のターゲットにされるってことは,みんなから　暗殺のターゲットにされるってことは,みんなから　暗殺のターゲットにされるってことは,みんなから　暗殺のターゲットにされるってことは,みんなから　暗殺のターゲットにされるってことは,みんなから　暗殺のターゲットにされるってことは,みんなから　暗殺のターゲットにされるってことは,みんなから　暗殺のターゲットにされるってことは,みんなから　暗殺のターゲットにされるってことは,みんなから　暗殺のターゲットにされるってことは,みんなから　暗殺のターゲットにされるってことは
209,13:49.9,0.7254488468170166,0.7201846241950989,0.7201846241950989,0.7640363574028015,0.6731960773468018,0.6900795698165894,0.0371062792837619,0.1774947643280029,0.1774947643280029,-0.0093540288507938,-0.0991220623254776,-0.4174005091190338,裏を返せば　みんなに力を認められているってことだ,裏を返せば　みんなに力を認められているってことだ,裏を返せば　みんなに力を認められているってことだ,裏を返せば　みんなに力を認められているってことだ,裏を返せば　みんなに力を認められているってことだ,裏を返せば　みんなに力を認められているってことだ,裏を返せば　みんなに力を認められているってことだ,裏を返せば　みんなに力を認められているってことだ,裏を返せば　みんなに力を認められているってことだ,裏を返せば　みんなに力を認められているってことだ,裏を返せば　みんなに力を認められているってことだ,裏を返せば　みんなに力を認められているってことだ
210,13:55.1,0.549100935459137,0.6623784899711609,0.6623784899711609,0.7428954243659973,0.6496198773384094,0.6760227084159851,-0.2655692994594574,-0.3048415780067444,-0.3048415780067444,-0.5424450635910034,-0.1533413231372833,-0.6799795031547546,分からないよね　そんな怪物に,分からないよね　そんな怪物に,分からないよね　そんな怪物に,分からないよね　そんな怪物に,分からないよね　そんな怪物に,分からないよね　そんな怪物に,分からないよね　そんな怪物に,分からないよね　そんな怪物に,分からないよね　そんな怪物に,分からないよね　そんな怪物に,分からないよね　そんな怪物に,分からないよね　そんな怪物に
211,13:58.3,0.7654649019241333,0.5552619695663452,0.6983828544616699,0.7871180176734924,0.6699825525283813,0.6048843860626221,-0.125158742070198,-0.3476708233356476,-0.4100911319255829,-0.3325314521789551,-0.7532169222831726,-0.3194796442985534,期待も警戒もされなくなった　認識さえされない人間の気持ちなんて…,期待も警戒もされなくなった　認識さえされない人間の気持ちなんて…,期待も警戒もされなくなった　認識さえされない人間の気持ちなんて…,期待も警戒もされなくなった　認識さえされない人間の気持ちなんて…,期待も警戒もされなくなった　認識さえされない人間の気持ちなんて…,期待も警戒もされなくなった　認識さえされない人間の気持ちなんて…,期待も警戒もされなくなった　認識さえされない人間の気持ちなんて…,期待も警戒もされなくなった　認識さえされない人間の気持ちなんて…,期待も警戒もされなくなった　認識さえされない人間の気持ちなんて…,期待も警戒もされなくなった　認識さえされない人間の気持ちなんて…,期待も警戒もされなくなった　認識さえされない人間の気持ちなんて…,期待も警戒もされなくなった　認識さえされない人間の気持ちなんて…
212,14:06.5,0.7187014818191528,0.4245113134384155,0.4179052412509918,0.7201763391494751,0.5710554122924805,0.502866804599762,0.1729335784912109,-0.7249782681465149,-0.5347376465797424,0.2813414931297302,-0.7595669031143188,-0.2103176712989807,お前のおかげで　俺の評価まで　落とされたよ,お前のおかげで　俺の評価まで　落とされたよ,お前のおかげで　俺の評価まで　落とされたよ,お前のおかげで　俺の評価まで　落とされたよ,お前のおかげで　俺の評価まで　落とされたよ,お前のおかげで　俺の評価まで　落とされたよ,お前のおかげで　俺の評価まで　落とされたよ,お前のおかげで　俺の評価まで　落とされたよ,お前のおかげで　俺の評価まで　落とされたよ,お前のおかげで　俺の評価まで　落とされたよ,お前のおかげで　俺の評価まで　落とされたよ,お前のおかげで　俺の評価まで　落とされたよ
213,14:10.3,0.7169492840766907,0.6285057067871094,0.7936232089996338,0.793384850025177,0.6660104990005493,0.7971603870391846,-0.1736879050731659,-0.0707313120365142,-0.0447080396115779,-0.0165878795087337,0.1959058791399002,-0.0972517728805542,唯一　よかったのは　もうお前を見ずに済むことだ,唯一　よかったのは　もうお前を見ずに済むことだ,唯一　よかったのは　もうお前を見ずに済むことだ,唯一　よかったのは　もうお前を見ずに済むことだ,唯一　よかったのは　もうお前を見ずに済むことだ,唯一　よかったのは　もうお前を見ずに済むことだ,唯一　よかったのは　もうお前を見ずに済むことだ,唯一　よかったのは　もうお前を見ずに済むことだ,唯一　よかったのは　もうお前を見ずに済むことだ,唯一　よかったのは　もうお前を見ずに済むことだ,唯一　よかったのは　もうお前を見ずに済むことだ,唯一　よかったのは　もうお前を見ずに済むことだ
214,14:19.6,0.8377083539962769,0.8254801034927368,0.8254801034927368,0.92795991897583,0.9141688346862792,0.9135002493858336,-0.1635541468858719,-0.4004856050014496,-0.4004856050014496,-0.1699408292770385,-0.1758197546005249,-0.0989502966403961,殺せるかもしれない,殺せるかもしれない,殺せるかもしれない,殺せるかもしれない,殺せるかもしれない,殺せるかもしれない,殺せるかもしれない,殺せるかもしれない,殺せるかもしれない,殺せるかもしれない,殺せるかもしれない,殺せるかもしれない
215,14:21.6,0.8487291932106018,0.8687024116516113,0.8480948805809021,0.8432797193527222,0.596672773361206,0.8030047416687012,-0.2333478033542633,-0.2365398108959198,-0.2282925248146057,-0.3065156638622284,-0.7034686803817749,-0.3052904903888702,だって　この先生にも僕の姿は　見えてないから,だって　この先生にも僕の姿は　見えてないから,だって　この先生にも僕の姿は　見えてないから,だって　この先生にも僕の姿は　見えてないから,だって　この先生にも僕の姿は　見えてないから,だって　この先生にも僕の姿は　見えてないから,だって　この先生にも僕の姿は　見えてないから,だって　この先生にも僕の姿は　見えてないから,だって　この先生にも僕の姿は　見えてないから,だって　この先生にも僕の姿は　見えてないから,だって　この先生にも僕の姿は　見えてないから,だって　この先生にも僕の姿は　見えてないから
216,14:36.5,0.6536574959754944,0.7613363265991211,0.4779112339019775,0.5871747136116028,0.7749987244606018,0.699750542640686,0.2873211801052093,0.4943290054798126,-0.7540813684463501,0.0771498531103134,0.4163388907909393,0.3797349035739898,はい　それでは　お題に沿って短歌を作ってみましょう,はい　それでは　お題に沿って短歌を作ってみましょう,はい　それでは　お題に沿って短歌を作ってみましょう,はい　それでは　お題に沿って短歌を作ってみましょう,はい　それでは　お題に沿って短歌を作ってみましょう,はい　それでは　お題に沿って短歌を作ってみましょう,はい　それでは　お題に沿って短歌を作ってみましょう,はい　それでは　お題に沿って短歌を作ってみましょう,はい　それでは　お題に沿って短歌を作ってみましょう,はい　それでは　お題に沿って短歌を作ってみましょう,はい　それでは　お題に沿って短歌を作ってみましょう,はい　それでは　お題に沿って短歌を作ってみましょう
217,14:41.6,0.5160893201828003,0.3653015196323395,0.3677910268306732,0.598569929599762,0.3697719573974609,0.4253130853176117,-0.630940854549408,-0.7085258364677429,-0.7366330027580261,-0.6667863726615906,-1.016512751579285,-0.50666344165802,ラスト７文字を「触手なりけり」で締めてください,ラスト７文字を「触手なりけり」で締めてください,ラスト７文字を「触手なりけり」で締めてください,ラスト７文字を「触手なりけり」で締めてください,ラスト７文字を「触手なりけり」で締めてください,ラスト７文字を「触手なりけり」で締めてください,ラスト７文字を「触手なりけり」で締めてください,ラスト７文字を「触手なりけり」で締めてください,ラスト７文字を「触手なりけり」で締めてください,ラスト７文字を「触手なりけり」で締めてください,ラスト７文字を「触手なりけり」で締めてください,ラスト７文字を「触手なりけり」で締めてください
218,14:46.6,0.5461896657943726,0.523398756980896,0.4624941945075989,0.9687780737876892,0.6136952042579651,0.5741868615150452,-0.7138289213180542,-0.7933090329170227,-0.8615161180496216,0.1877865940332412,-0.6325830817222595,-0.4130103886127472,「触手なりけり」ですか,「触手なりけり」ですか,「触手なりけり」ですか,「触手なりけり」ですか,「触手なりけり」ですか,「触手なりけり」ですか,「触手なりけり」ですか,「触手なりけり」ですか,「触手なりけり」ですか,「触手なりけり」ですか,「触手なりけり」ですか,「触手なりけり」ですか
219,14:48.9,0.3972094655036926,0.522435188293457,0.522435188293457,0.8951457142829895,0.5295721292495728,0.5302543640136719,-0.1315999925136566,-0.0037851221859455,-0.0037851221859455,-0.6883664727210999,-0.0187809057533741,-0.0290239565074443,はい　書けた人は先生の所へ持ってきなさい,はい　書けた人は先生の所へ持ってきなさい,はい　書けた人は先生の所へ持ってきなさい,はい　書けた人は先生の所へ持ってきなさい,はい　書けた人は先生の所へ持ってきなさい,はい　書けた人は先生の所へ持ってきなさい,はい　書けた人は先生の所へ持ってきなさい,はい　書けた人は先生の所へ持ってきなさい,はい　書けた人は先生の所へ持ってきなさい,はい　書けた人は先生の所へ持ってきなさい,はい　書けた人は先生の所へ持ってきなさい,はい　書けた人は先生の所へ持ってきなさい
220,14:52.7,0.6814302206039429,0.6241646409034729,0.6214730739593506,0.7634854316711426,0.7262910604476929,0.6587640047073364,0.1964587271213531,0.0722492784261703,-0.0029003508388996,-0.0150435157120227,-0.0437947027385234,-0.1169844269752502,チェックするのは　文法の正しさと触手を美しく表現できたか,チェックするのは　文法の正しさと触手を美しく表現できたか,チェックするのは　文法の正しさと触手を美しく表現できたか,チェックするのは　文法の正しさと触手を美しく表現できたか,チェックするのは　文法の正しさと触手を美しく表現できたか,チェックするのは　文法の正しさと触手を美しく表現できたか,チェックするのは　文法の正しさと触手を美しく表現できたか,チェックするのは　文法の正しさと触手を美しく表現できたか,チェックするのは　文法の正しさと触手を美しく表現できたか,チェックするのは　文法の正しさと触手を美しく表現できたか,チェックするのは　文法の正しさと触手を美しく表現できたか,チェックするのは　文法の正しさと触手を美しく表現できたか
221,14:58.2,0.680098295211792,0.6834293007850647,0.6834293007850647,0.3102092742919922,0.7020761966705322,0.7033606767654419,0.4582975804805755,0.4750237762928009,0.4750237762928009,0.7307385206222534,0.6205206513404846,0.4800337553024292,例文です,例文です,例文です,例文です,例文です,例文です,例文です,例文です,例文です,例文です,例文です,例文です
222,14:59.8,0.7350513935089111,0.7486275434494019,0.7685596942901611,0.9181472063064576,0.6663341522216797,0.7470865249633789,-1.1795152425765991,-1.0835167169570925,-0.9730034470558168,-1.25304114818573,-1.035639405250549,-1.0588679313659668,花さそふ　嵐の庭の雪ならではえゆくものは触手なりけり,花さそふ　嵐の庭の雪ならではえゆくものは触手なりけり,花さそふ　嵐の庭の雪ならではえゆくものは触手なりけり,花さそふ　嵐の庭の雪ならではえゆくものは触手なりけり,花さそふ　嵐の庭の雪ならではえゆくものは触手なりけり,花さそふ　嵐の庭の雪ならではえゆくものは触手なりけり,花さそふ　嵐の庭の雪ならではえゆくものは触手なりけり,花さそふ　嵐の庭の雪ならではえゆくものは触手なりけり,花さそふ　嵐の庭の雪ならではえゆくものは触手なりけり,花さそふ　嵐の庭の雪ならではえゆくものは触手なりけり,花さそふ　嵐の庭の雪ならではえゆくものは触手なりけり,花さそふ　嵐の庭の雪ならではえゆくものは触手なりけり
223,15:08.2,0.7094255685806274,0.4933354258537292,0.6097190380096436,0.8701780438423157,0.471885085105896,0.3074111342430115,-0.3678656816482544,-0.674950361251831,-0.3965733349323272,-0.0897432416677475,-0.5604119896888733,-0.5894402861595154,「触手だったのだなぁ」って…,「触手だったのだなぁ」って…,「触手だったのだなぁ」って…,「触手だったのだなぁ」って…,「触手だったのだなぁ」って…,「触手だったのだなぁ」って…,「触手だったのだなぁ」って…,「触手だったのだなぁ」って…,「触手だったのだなぁ」って…,「触手だったのだなぁ」って…,「触手だったのだなぁ」って…,「触手だったのだなぁ」って…
224,15:10.5,0.71326744556427,0.6670984029769897,0.6670984029769897,0.7599602341651917,0.79348224401474,0.7002320885658264,-0.2156861126422882,-0.0994812250137329,-0.0994812250137329,-0.2837809026241302,-0.0350745432078838,-0.151109516620636,できた者から　今日は　帰ってよし,できた者から　今日は　帰ってよし,できた者から　今日は　帰ってよし,できた者から　今日は　帰ってよし,できた者から　今日は　帰ってよし,できた者から　今日は　帰ってよし,できた者から　今日は　帰ってよし,できた者から　今日は　帰ってよし,できた者から　今日は　帰ってよし,できた者から　今日は　帰ってよし,できた者から　今日は　帰ってよし,できた者から　今日は　帰ってよし
225,15:13.3,0.7000983357429504,0.4115576446056366,0.4115576148033142,0.7897377610206604,0.3963516056537628,0.391165167093277,-0.3417651951313019,-0.8870934844017029,-0.8870934844017029,-0.2238922417163849,-0.7675618529319763,-0.8145522475242615,そんなの思い付かないよ,そんなの思い付かないよ,そんなの思い付かないよ,そんなの思い付かないよ,そんなの思い付かないよ,そんなの思い付かないよ,そんなの思い付かないよ,そんなの思い付かないよ,そんなの思い付かないよ,そんなの思い付かないよ,そんなの思い付かないよ,そんなの思い付かないよ
226,15:15.3,0.5263630747795105,0.6043466925621033,0.6101272106170654,0.6892184615135193,0.7302207946777344,0.5226008296012878,-0.5189918875694275,-0.2610174417495727,-0.2176071554422378,-0.1550039649009704,-0.1713629812002182,-0.2421171963214874,ほーら　ほら　ヌルヌル　素晴らしい句が湧いてきませんか,ほーら　ほら　ヌルヌル　素晴らしい句が湧いてきませんか,ほーら　ほら　ヌルヌル　素晴らしい句が湧いてきませんか,ほーら　ほら　ヌルヌル　素晴らしい句が湧いてきませんか,ほーら　ほら　ヌルヌル　素晴らしい句が湧いてきませんか,ほーら　ほら　ヌルヌル　素晴らしい句が湧いてきませんか,ほーら　ほら　ヌルヌル　素晴らしい句が湧いてきませんか,ほーら　ほら　ヌルヌル　素晴らしい句が湧いてきませんか,ほーら　ほら　ヌルヌル　素晴らしい句が湧いてきませんか,ほーら　ほら　ヌルヌル　素晴らしい句が湧いてきませんか,ほーら　ほら　ヌルヌル　素晴らしい句が湧いてきませんか,ほーら　ほら　ヌルヌル　素晴らしい句が湧いてきませんか
227,15:19.3,0.6467269062995911,0.5669028759002686,0.5669028759002686,0.8136369585990906,0.8235125541687012,0.7424468994140625,-0.6279476881027222,-1.1188856363296509,-1.1188857555389404,-0.5953927636146545,-0.5876986384391785,-0.8492177128791809,ヌルヌルヌルヌルヌルヌル…,ヌルヌルヌルヌルヌルヌル…,ヌルヌルヌルヌルヌルヌル…,ヌルヌルヌルヌルヌルヌル…,ヌルヌルヌルヌルヌルヌル…,ヌルヌルヌルヌルヌルヌル…,ヌルヌルヌルヌルヌルヌル…,ヌルヌルヌルヌルヌルヌル…,ヌルヌルヌルヌルヌルヌル…,ヌルヌルヌルヌルヌルヌル…,ヌルヌルヌルヌルヌルヌル…,ヌルヌルヌルヌルヌルヌル…
228,15:21.9,0.5400314927101135,0.5694873929023743,0.5621344447135925,0.7670032382011414,0.6039202213287354,0.6561369895935059,-0.6254071593284607,-0.4618198573589325,-0.5738559365272522,-0.418831318616867,-0.2346574664115905,-0.1977457106113433,ヌルヌル　うるせえよ,ヌルヌル　うるせえよ,ヌルヌル　うるせえよ,ヌルヌル　うるせえよ,ヌルヌル　うるせえよ,ヌルヌル　うるせえよ,ヌルヌル　うるせえよ,ヌルヌル　うるせえよ,ヌルヌル　うるせえよ,ヌルヌル　うるせえよ,ヌルヌル　うるせえよ,ヌルヌル　うるせえよ
229,15:23.5,0.6167230010032654,0.3529166579246521,0.3529166579246521,0.7577651739120483,0.4394373297691345,0.7280271053314209,0.0677137672901153,0.2757114768028259,0.2757114768028259,0.4340441524982452,0.5390089154243469,0.4671060442924499,先生　質問,先生　質問,先生　質問,先生　質問,先生　質問,先生　質問,先生　質問,先生　質問,先生　質問,先生　質問,先生　質問,先生　質問
230,15:26.1,0.474574327468872,0.4709908962249756,0.5769150257110596,0.5567383170127869,0.6028061509132385,0.6547334790229797,-0.3538677394390106,0.027371559292078,-0.1307798773050308,-0.1384907513856887,0.099776804447174,-0.3158371150493622,何ですか　茅野さん,何ですか　茅野さん,何ですか　茅野さん,何ですか　茅野さん,何ですか　茅野さん,何ですか　茅野さん,何ですか　茅野さん,何ですか　茅野さん,何ですか　茅野さん,何ですか　茅野さん,何ですか　茅野さん,何ですか　茅野さん
231,15:28.1,0.5191965103149414,0.5549418330192566,0.5626753568649292,0.8371075391769409,0.6728944778442383,0.5907464027404785,-0.0786399543285369,-0.138371005654335,0.0304689817130565,-0.3130841553211212,0.0755121111869812,-0.0362464450299739,いまさらなんだけどさ　先生の名前　何ていうの,いまさらなんだけどさ　先生の名前　何ていうの,いまさらなんだけどさ　先生の名前　何ていうの,いまさらなんだけどさ　先生の名前　何ていうの,いまさらなんだけどさ　先生の名前　何ていうの,いまさらなんだけどさ　先生の名前　何ていうの,いまさらなんだけどさ　先生の名前　何ていうの,いまさらなんだけどさ　先生の名前　何ていうの,いまさらなんだけどさ　先生の名前　何ていうの,いまさらなんだけどさ　先生の名前　何ていうの,いまさらなんだけどさ　先生の名前　何ていうの,いまさらなんだけどさ　先生の名前　何ていうの
