time_stamp,time_stamp.1,sbert_jap_en__ai,sbert_jap_en__fansub,sbert_jap_en__official,sbert_jap_sp__ai,sbert_jap_sp__fansub,sbert_jap_sp__official,comet_jap_en__ai,comet_jap_en__fansub,comet_jap_en__official,comet_jap_sp__ai,comet_jap_sp__fansub,comet_jap_sp__official,comet_jap_en_norm__ai,comet_jap_en_norm__fansub,comet_jap_en_norm__official,sbert_jap_en_norm__ai,sbert_jap_en_norm__fansub,sbert_jap_en_norm__official,qe_mix_en__ai,qe_mix_en__fansub,qe_mix_en__official,comet_jap_sp_norm__ai,comet_jap_sp_norm__fansub,comet_jap_sp_norm__official,sbert_jap_sp_norm__ai,sbert_jap_sp_norm__fansub,sbert_jap_sp_norm__official,qe_mix_sp__ai,qe_mix_sp__fansub,qe_mix_sp__official
84,0:06:45.84,0.7779526114463806,0.7779526114463806,0.7779526114463806,0.8019508123397827,0.753796398639679,0.7203699946403503,0.0837195813655853,0.0837199985980987,0.0837199985980987,0.2277428358793258,-0.2063817083835601,-0.0219301767647266,0.6730970824226163,0.6983858057824679,0.7244721119920428,0.7315262930932905,0.7667652248867082,0.7877350550674505,0.696468766690886,0.725737573424164,0.7497772892222059,0.7152787866789687,0.5954631483520223,0.5980609483184701,0.7301058208386135,0.7330879063381143,0.707796813986101,0.7212096003428266,0.6505130515464591,0.6419552945855225
85,0:06:50.86,0.7746409177780151,0.7004411220550537,0.7004411220550537,0.8510973453521729,0.6211338639259338,0.7310265302658081,0.3635735213756561,0.0401404798030853,0.0401403084397316,0.2861877381801605,-0.305626779794693,-0.2385540008544922,0.8222133567328895,0.6730779987745248,0.7011765185401821,0.7271545332252688,0.6778730017352217,0.7068350141408052,0.7841898273298412,0.6749959999588035,0.7034399167804313,0.743510056544725,0.550639842610611,0.4864417145336419,0.8030753889458195,0.5812002334777496,0.7193441773575343,0.7673361895051629,0.5628639989574664,0.5796026996631989
86,0:06:53.87,0.7644760012626648,0.6667881608009338,0.750336766242981,0.7710842490196228,0.7836403846740723,0.7990542650222778,-0.4873076379299164,-0.1027165800333023,-0.1608581393957138,0.0609278343617916,0.0662754774093627,-0.0105915963649749,0.3688331815176069,0.5901170345411346,0.593732475037029,0.7137358482460104,0.6392788969773239,0.7589119344601342,0.5067942482089683,0.6097817795156103,0.659804258806271,0.6347003420225422,0.7186067586856838,0.6039033512108847,0.6842771599672968,0.7672568116543156,0.7930586564507052,0.654531069200444,0.7380667798731365,0.6795654733068128
87,0:06:56.38,0.7510659098625183,0.7125157117843628,0.4922678172588348,0.6744805574417114,0.7922166585922241,0.4167880713939667,0.1505984961986541,0.2148381471633911,-0.7279065251350403,0.332672119140625,-0.1603873819112777,-0.6574475169181824,0.7087325807452857,0.7745296662674285,0.2906158486059222,0.6960332147054511,0.6917204601327955,0.4895610459833371,0.7036528343293518,0.7414059838135754,0.3701939275568882,0.7659639071249279,0.6162361472377497,0.2705994658939605,0.5408462967927814,0.7770759387353102,0.3788371122655923,0.6759168629920693,0.6805720638367739,0.3138945244426132
88,0:06:57.30,0.877179741859436,0.8087303638458252,0.2147280424833297,0.836966872215271,0.816392183303833,0.2147280424833297,-0.5456206202507019,-0.5203871130943298,-0.5486049056053162,-0.417759895324707,-0.0012024417519569,-0.5486049056053162,0.3377619210333577,0.3475644425005204,0.3864618176489737,0.8625158199032589,0.8020619641943489,0.1998881302075423,0.5476634805813182,0.5293634511780518,0.3118323426724012,0.4034746585806391,0.6881308533499677,0.3266825349143268,0.7820953836687381,0.8047549228324237,0.1598859766733242,0.5549229486158788,0.7347804811429501,0.2599639116179258
89,0:07:00.21,0.947971761226654,0.1863896995782852,0.1863896995782852,0.9077820777893066,0.3939668536186218,0.8065184354782104,-0.0255363695323467,-0.88922119140625,-0.88922119140625,-0.7573081254959106,-0.289546251296997,-0.8624227046966553,0.6148815706326465,0.1333725025716494,0.2043848343508757,0.9559682162411656,0.088345254081633,0.1703109266366361,0.7513162288760541,0.1153616031756429,0.1907552712651799,0.2394590243502729,0.557902494902429,0.1649823967610028,0.8872371841057632,0.3211127218025399,0.8011467904888503,0.4985702882524691,0.4631865856624734,0.4194481542521417
90,0:07:01.58,0.5809546113014221,0.5685531497001648,0.5685531497001648,0.8694387674331665,0.5601249933242798,0.7786511778831482,0.457137793302536,0.0244955420494079,0.0244955122470855,0.6177743077278137,0.4221605658531189,0.3212319016456604,0.8720677759266574,0.6639925596446495,0.6928135675780096,0.4714696461452193,0.5266203918107928,0.5691813263452428,0.7118285240140823,0.6090436925111069,0.6433606710849029,0.9036798841983932,0.8793396384278032,0.7748812422871714,0.8303075366821547,0.5113501028472797,0.7709499834846326,0.8743309451918979,0.7321438241955938,0.7733087387661559
91,0:07:04.35,0.9396400451660156,0.2394110709428787,0.2394110709428787,0.9508091807365416,0.2394110709428787,0.9708774089813232,0.3909598886966705,-0.6077060103416443,-0.6077060103416443,0.5317935347557068,-0.6077060103416443,0.4986824095249176,0.8368058011403378,0.2968559936515096,0.3548692270754726,0.9449695353385236,0.1491515630836977,0.2256502208118095,0.880071294819612,0.2377742214243849,0.3031816245700073,0.8621476665115958,0.4142079824042272,0.8663157361958546,0.951121021408641,0.1441590836982724,0.9792452698729224,0.8977370084704138,0.3061884229218453,0.9114875496666816
92,0:07:06.81,0.8724106550216675,0.415725827217102,0.8206040859222412,0.9523850679397584,0.580392599105835,0.838073194026947,-0.1420930624008178,-0.5352651476860046,-0.5839959979057312,-0.0192839726805686,-0.4212737083435058,-0.6152687668800354,0.5527759601636719,0.3389243648100185,0.3675434523496406,0.8562201583680064,0.3513539821405806,0.8322511140127064,0.6741536394454057,0.3438962117422433,0.553426517014867,0.5959547700070936,0.4984087588631404,0.2923328083877615,0.9534607959879668,0.5345548417229099,0.8353393532378206,0.7389571803994428,0.5128671920070482,0.5095354263277851
93,0:07:09.00,0.9271376729011536,0.7072705626487732,0.7771227359771729,0.949126124382019,0.7293193340301514,0.799285888671875,-0.1532491445541381,-0.4236231744289398,-0.303725928068161,0.2580819129943847,-0.2396161258220672,-0.1600557118654251,0.5468315971629488,0.4037578827399831,0.5173622688656421,0.9284651799252496,0.6857051845770683,0.7868689001277102,0.6994850302678691,0.5165368034748171,0.6251649213704693,0.7299337974633906,0.5804530684276222,0.5268893379988655,0.9486221290603516,0.7050636839002119,0.7933096425630142,0.8174091301021751,0.6302973146166582,0.6334574598245251
94,0:07:14.33,0.8547368049621582,0.842383861541748,0.842383861541748,0.8481229543685913,0.8574092388153076,0.8466408252716064,0.5314330458641052,0.4867931008338928,0.4867931008338928,0.5451337099075317,0.4780014455318451,0.6285932660102844,0.9116549665180184,0.9324612743405006,0.939935486948197,0.8328889459609926,0.8406566841578741,0.8549830309559564,0.8801485582952082,0.8957394382674501,0.9059545045513008,0.8685915148189998,0.9045597605670688,0.9332545889381948,0.7986592071289008,0.8517160722079058,0.8446231913153832,0.8406185917429602,0.8834222852234035,0.8978020298890701
95,0:07:18.07,0.7528505325317383,0.8672863841056824,0.8671377897262573,0.8231800198554993,0.8615823984146118,0.8216052055358887,0.370009034872055,0.1397290080785751,0.1273566335439682,0.438731849193573,0.0349909402430057,0.3681330978870392,0.8256424304697895,0.7309117547105717,0.7477981453716319,0.698389091349292,0.8692155547223697,0.88081912079177,0.7747410948215905,0.7862332747152909,0.8010065355396871,0.8171950794451746,0.7044773278288397,0.7990479082116232,0.7616255641191731,0.8564939961438603,0.8174947315158655,0.794967273314774,0.765283995154848,0.8064266375333201
96,0:07:23.21,0.8534941673278809,0.9038216471672058,0.897563636302948,0.9358052611351012,0.929528832435608,0.6591494083404541,0.0186261385679245,-0.051349963992834,-0.1422019451856613,0.0289566256105899,0.0064737349748611,0.0608965158462524,0.6384129480071181,0.6199470198495549,0.6037051736518422,0.8312485426254063,0.9111151593160416,0.912575086940932,0.7155471858544333,0.7364142756361496,0.7272531389674781,0.6192569451366394,0.6915977420474015,0.6407388578467313,0.9288441797653793,0.934287065339154,0.641458523507508,0.7430918389881354,0.7886734713641025,0.641026724111042
97,0:07:27.69,0.8881055116653442,0.8969104886054993,0.9013240337371826,0.9411185383796692,0.9453285932540894,0.852348804473877,0.3538838922977447,0.4149265885353088,0.2782828509807586,0.3019308149814605,0.3847533762454986,-0.2070131450891494,0.8170503728295911,0.8907264439918313,0.828475997597241,0.8769389057161109,0.9031892601502948,0.916499876784592,0.8410057859841991,0.8957115704552168,0.8636855492721813,0.7511146042845281,0.8624449566781841,0.5026936949805685,0.9367329874188554,0.9523764898149316,0.8508083261736331,0.825361957538259,0.8984175699328831,0.6419395474577944
98,0:07:30.42,0.6670615077018738,0.51365727186203,0.744817316532135,0.7359649538993835,0.8697888851165771,0.2587764859199524,0.1089772582054138,0.1564257144927978,0.3417383134365082,-0.4269075989723205,0.231215700507164,0.1130547076463699,0.6865552837541844,0.74060798439101,0.8623962170916224,0.585139179544183,0.46366434927821,0.7531511922655717,0.6459888420701838,0.62983053034589,0.8186982071612021,0.3990559448834472,0.7931007959597605,0.6676142831550702,0.6321343201761906,0.8658897473271965,0.2076166276264905,0.4922872950005446,0.8222163765067348,0.4836152209436383
99,0:07:31.92,0.6896465420722961,0.5080053806304932,0.7673872113227844,0.7923793196678162,0.8728924989700317,0.2862429618835449,-0.0648866891860961,-0.026723101735115,-0.0587074942886829,0.3871679604053497,0.1925556361675262,-0.9199472665786744,0.5939143008508657,0.634248505833399,0.6483372666408947,0.6149536360628133,0.4571826111445866,0.7767077698337731,0.6023300349356447,0.563422147957874,0.6996854679180462,0.7922876195573104,0.7756402625625943,0.1353418549228243,0.7158946925330093,0.8694431294985502,0.2373791498599501,0.76173044874759,0.8131614093369767,0.1761567728976746
100,0:07:33.43,0.7258996963500977,0.5901792645454407,0.5799723863601685,0.8016973733901978,0.6382961273193359,0.4234592616558075,-0.6631353497505188,-0.8384096622467041,-0.6783334612846375,-1.1445772647857666,-0.2972148954868316,-0.8902470469474792,0.2751458340882832,0.162880133892613,0.3171152096024203,0.6628113490133956,0.5514217914719513,0.5810997750861944,0.4302120400583282,0.3182967969243483,0.4227090357959299,0.0523922460417915,0.5544390082198601,0.1506454152417548,0.7297295312092291,0.6008496111522016,0.3860659773284006,0.3233271601087665,0.5730032493927968,0.2448136400764131
101,0:07:35.43,0.7919433116912842,0.7058548331260681,0.6277996897697449,0.4610472917556762,0.5819017887115479,0.6649669408798218,-0.5037181377410889,-0.4017214477062225,-0.4352228343486786,-0.3635457158088684,-0.6250731348991394,-0.5946177840232849,0.3600890752480171,0.4164768087025768,0.447070386161648,0.7499953871524583,0.6840815885702998,0.631017933460258,0.5160516000097936,0.523518720649666,0.520649405081092,0.4296623169085467,0.4063642484754666,0.3029735903657351,0.2239544986898669,0.5362827394870481,0.6477623697590734,0.3473791896210748,0.4583316448800992,0.4408891021230704
102,0:07:37.98,0.5851901769638062,0.7502651214599609,0.7502651214599609,0.7275131940841675,0.7502651214599609,0.7502651214599609,-0.2842343747615814,-0.2357376217842102,-0.2357376217842102,-0.3136294782161712,-0.2357376217842102,-0.2357376217842102,0.4770379415242091,0.51286811243939,0.5537055273173639,0.477061007495474,0.7350124801297127,0.7588371575990002,0.477047167912715,0.601725859515519,0.6357581794300184,0.453773894115213,0.5822047662181149,0.4878929033638337,0.6195856982152748,0.7290448848911804,0.7401910089246925,0.5200986157552376,0.6409408136873411,0.5888121455881772
103,0:07:41.79,0.780608594417572,0.6141611933708191,0.6635783910751343,0.795422375202179,0.714897632598877,0.7658736109733582,0.1251901090145111,-0.6598833799362183,-0.3608695566654205,-0.2391556203365326,-0.2483103573322296,-0.3117307126522064,0.6951940755057455,0.2665551817932408,0.4868160503099719,0.7350324506447935,0.5789249008237262,0.6683607638282176,0.7111294255613647,0.391503069405435,0.5594339357172702,0.4897478028219443,0.5765263827834332,0.4487361272739071,0.7204128229983408,0.6885520238915305,0.7571042822834217,0.5820138108925028,0.6213366392266721,0.572083389277713
104,0:07:45.91,0.6079598069190979,0.6903485655784607,0.6903485655784607,0.650582492351532,0.8275643587112427,0.6099046468734741,0.4647713601589203,0.3986141979694366,0.3986148536205292,0.6090599894523621,0.3218392133712768,0.4041503965854645,0.8761352157107156,0.8812533969345399,0.892799663106508,0.507119148258651,0.66629859141836,0.6963012437485385,0.7285287887298897,0.7952714747280679,0.8142002953633203,0.8994705132995586,0.8340302382656801,0.8176064545793191,0.5053640077819032,0.8175461432555884,0.5880971709268145,0.7418279110924965,0.8274366002616433,0.7258027411183172
105,0:07:48.38,0.5794129371643066,0.7861563563346863,0.8506755828857422,0.8641112446784973,0.8883504867553711,0.782799482345581,-0.6734549403190613,-0.5028964281082153,-0.7149688601493835,-0.3237617015838623,-0.4057179987430572,-0.494909256696701,0.2696471839783969,0.3577217570442497,0.2975316982282345,0.4694344853492224,0.7761734961896556,0.8636372395300536,0.3495621045267271,0.5251024527024121,0.5239739147489622,0.4488796172668911,0.5054343805643637,0.3543501620275624,0.8223975782240165,0.8871412520083101,0.7754450633761328,0.5982868016497414,0.6581171291419423,0.5227881225669906
106,0:07:51.52,0.7090396881103516,0.4688380062580108,0.7859610319137573,0.5948007106781006,0.8029324412345886,0.7866838574409485,-0.3627954125404358,-0.4719381928443908,-0.3540337383747101,-0.7966951131820679,-0.5590185523033142,-0.440585047006607,0.4351777866909063,0.3757000428314028,0.4904701479695122,0.640554487486279,0.4122644317841202,0.7960935777671968,0.5173284670090554,0.3903257984124898,0.6127195198885861,0.2204335039919089,0.4361973143316905,0.3823416661340635,0.4225428550480046,0.7893446270423609,0.7796541508576216,0.3012772444143472,0.5774562394159587,0.5412666600234868
107,0:07:55.90,0.80817711353302,0.4435004591941833,0.6982019543647766,0.6788167953491211,0.8213269114494324,0.6975228190422058,-0.0846372544765472,-0.2158311456441879,-0.1232429593801498,0.1102828085422515,0.0518362633883953,0.0591978803277015,0.5833904872089071,0.5244283423430196,0.6138397300009077,0.7714255949265207,0.3832066636339308,0.7044979572837181,0.6586045302959526,0.4679396708593841,0.6501030209140319,0.6585408061255356,0.7120853939919516,0.6398636060324074,0.5472844601365519,0.8104047800121537,0.683039740213227,0.6140382677299421,0.7514131484000324,0.6571340597047353
108,0:07:58.61,0.7742993235588074,0.7055712342262268,0.6950982809066772,0.6531285047531128,0.7530901432037354,0.7462601065635681,0.3895442187786102,0.1972081661224365,0.2380580902099609,0.3036629259586334,0.3235175907611847,0.3307818174362182,0.8360514811410313,0.7642914587315245,0.8069737870443525,0.726703595412709,0.6837563498619718,0.7012586012636637,0.7923123268497024,0.7320774151837034,0.764687712732077,0.7519512844826112,0.8347882650556017,0.7798020042935239,0.5091441610084209,0.7322793020487275,0.7358511968185734,0.654828435092935,0.793784679852852,0.7622216813035436
109,0:08:01.25,0.5739359855651855,0.1215873062610626,0.4554455280303955,0.5883619785308838,0.5939785838127136,0.5575762391090393,-0.5814275145530701,-0.4829643666744232,-0.7779415249824524,-0.1325089782476425,-0.6315957307815552,-0.849416196346283,0.3186827160995313,0.3692968450210034,0.263869558979413,0.4622043730266799,0.014028157961564,0.4511290054047589,0.3760913788703908,0.2271893701972276,0.3387733375495514,0.5412624775764813,0.4034183660723592,0.1716842288535012,0.412983045329139,0.5501096749325795,0.5313943961844363,0.4899507046775444,0.4620948896164473,0.3155682957858752
110,0:08:03.54,0.6044826507568359,0.5817306637763977,0.5753136277198792,0.5199139714241028,0.6155674457550049,0.5935332775115967,-0.2676436305046081,-0.1090103536844253,-0.1033624559640884,-0.5305952429771423,-0.6277435421943665,-0.2801818549633026,0.4858780885364162,0.5864620697017219,0.6244668850705262,0.5025289616993597,0.541732712978207,0.5762373505911113,0.4925384378015936,0.5685703270123159,0.6051750712787602,0.3489705868041886,0.4051581786833235,0.464992230852629,0.3113559068467234,0.5748271432607236,0.5703572451616408,0.3339247148212025,0.4730257645142835,0.5071382365762337
111,0:08:08.08,0.6838083267211914,0.6620965003967285,0.6620965003967285,0.8226909637451172,0.7794877290725708,0.8226909637451172,0.4583910405635834,-0.0356249287724494,-0.0356245078146457,0.4369642734527588,0.0497039891779422,0.4369642734527588,0.8727355512752918,0.6290789737479568,0.6606763141788617,0.6072466202187343,0.6338983769166646,0.6668140896838648,0.7665399788526688,0.63100673501544,0.663131424380863,0.8163412683208059,0.7111223680451645,0.8345143815297701,0.7608994454905046,0.7625023631066258,0.8186712531375383,0.7941645391886853,0.731674366069749,0.8281771301728774
112,0:08:09.53,0.5433870553970337,0.7489612698554993,0.7489612698554993,0.6528656482696533,0.6528656482696533,0.7003018856048584,-0.002271756529808,-0.6165706515312195,-0.6165706515312195,0.3066325485706329,0.3066323697566986,-0.3396823704242706,0.6272777956566146,0.2917080563951189,0.350130618872924,0.4218767943632694,0.7335171886743378,0.7574763058208763,0.5451173951392765,0.4684317093068064,0.513068893652105,0.7533857332379069,0.8271621793182047,0.43433354419403,0.508753888838716,0.617530512332094,0.6860511214500791,0.6555329954782305,0.7433095125237603,0.5350205750964496
113,0:08:11.72,0.9030381441116332,0.4965762495994568,0.5106675624847412,0.9276646971702576,0.5706362724304199,0.5822978019714355,0.3111270368099212,0.0786536633968353,-0.0353271923959255,0.0209487192332744,0.1549496799707412,0.1644112467765808,0.7942679778726448,0.6954436476986618,0.6608352446140325,0.8966514424993899,0.4440753818290815,0.5087651685399375,0.8352213637233428,0.5948963413508297,0.6000072141843945,0.6153887999760225,0.7586558093465375,0.6940766428315354,0.916757601114674,0.5233846514533526,0.5581825456839653,0.735936320431483,0.6645473461892635,0.6397190039725074
114,0:08:13.63,0.8344670534133911,0.7356076240539551,0.7356076240539551,0.8706436157226562,0.7139502763748169,0.8071670532226562,-0.0628161132335662,-0.0350782312452793,-0.0350779183208942,0.0532853566110134,-0.0375458411872386,-0.2219643592834472,0.595017578409533,0.6293964558104463,0.6609684944716822,0.8061308894408045,0.718202874992609,0.7435388818293083,0.6794629028220416,0.6649190234833114,0.6939966494147326,0.6310087137824146,0.6717166245987843,0.4949898190124809,0.8320964168722712,0.6874673790628096,0.8018496291080336,0.7114437950183572,0.6780169263843945,0.6177337430507019
115,0:08:18.86,0.9489532709121704,0.8916146755218506,0.8900100588798523,0.9678956270217896,0.9290175437927246,0.8913830518722534,0.6813767552375793,0.6030933856964111,0.5949196815490723,0.5537331700325012,0.6893194913864136,0.2575511038303375,0.9915503837389812,1.0,0.9977347245409176,0.9572639051190962,0.897115881840873,0.9046912915517622,0.9778357922910272,0.9588463527363492,0.9605173513452554,0.8727454045498474,1.0,0.7420685916527358,0.9764898629016346,0.9337016819655056,0.8931056218878879,0.9142431878905622,0.9734806727862022,0.8024834037467967
117,0:08:24.24,0.6558504104614258,0.1534228771924972,0.1831436455249786,0.8148345351219177,0.2136435955762863,0.3921036124229431,0.203861653804779,-0.3090114295482635,-0.5048159956932068,0.0429590307176113,-0.6280490159988403,-0.3804515898227691,0.7371131124610101,0.4703160274943407,0.40986924985663,0.5703394335832376,0.0505380314992116,0.1669229656024106,0.670403640909901,0.3024048290962891,0.3126907361549422,0.626020677503086,0.4050202136887979,0.4133264871430001,0.7492347324708614,0.1146574472538649,0.3520891683386089,0.6753062994901962,0.2888751071148247,0.3888315596212436
118,0:08:25.94,0.9027591347694396,0.1093551516532898,0.2343552410602569,0.9046079516410828,0.2851636111736297,0.5224544405937195,-0.245335191488266,-0.6292374730110168,-0.146776333451271,-0.238543301820755,-0.2316798418760299,-0.6485298275947571,0.4977648295688104,0.2843520900540803,0.60125992704868,0.8962831228517556,0.0,0.2203733664043644,0.6571721468819884,0.1706112540324481,0.4489053027909538,0.4900435776214938,0.5840374326353946,0.2751944620980687,0.8825244485381232,0.1965419729449903,0.4933366085535483,0.6470359259881455,0.4290392487592329,0.3624513206802605
119,0:08:33.36,0.6102017164230347,0.5834060907363892,0.6106345653533936,0.5834060907363892,0.6106345653533936,0.6192454099655151,-0.1958898156881332,0.12209253013134,-0.1661496460437774,0.1220923364162445,-0.1661494076251983,-0.1311702728271484,0.5241111094207996,0.7206697742452082,0.590903891649374,0.5100786882942139,0.5436541368647959,0.6131024053405112,0.5184981409701653,0.6498635192930433,0.5997832971258288,0.6642452894127479,0.613633770751012,0.5417730682927909,0.4056248662311164,0.5691794015956337,0.5982187704204244,0.5607971201400953,0.5958520230888606,0.5643513491438443
120,0:08:35.43,0.8042776584625244,0.774875819683075,0.774875819683075,0.8781172633171082,0.8060407042503357,0.8818572163581848,0.0580467507243156,-0.0466098152101039,-0.0466098152101039,0.0968372225761413,0.0267459526658058,0.0525635294616222,0.6594176721699431,0.6226997526446678,0.6548041004458511,0.7662779324638991,0.7632366788329276,0.7845237559229129,0.7021617762875254,0.6789145231199717,0.7066919626366759,0.6520460400985751,0.7007535398990995,0.6364451401113893,0.84319280157585,0.7929033321215188,0.8827834789360381,0.728504744689485,0.7376134567880672,0.7349804756412488
121,0:08:38.97,0.8918251991271973,0.8918251991271973,0.8576547503471375,0.8888728618621826,0.960002064704895,0.9900310039520264,0.3273330330848694,0.3273327052593231,0.4835697114467621,0.4867220520973205,0.5290340781211853,0.4601157605648041,0.80290311728115,0.8398583033073915,0.9382124189679804,0.88184925733548,0.8973573158715191,0.8709215136124449,0.8344815733028821,0.8628579083330425,0.9112960568257662,0.8403763033971692,0.9276082733125036,0.8464435922861778,0.8591620130840294,0.9691764057539336,1.0,0.8478905872719132,0.9442355262890756,0.9078661553717068
122,0:08:40.14,0.7484608888626099,0.6510053873062134,0.9027101397514344,0.8086581826210022,0.8421585559844971,0.5807821750640869,0.1210831999778747,0.0711511969566345,-0.1427620202302932,0.2356814444065094,-0.7540361881256104,-0.1999872922897339,0.6930057662239381,0.6910867622166245,0.6034057846361134,0.6925943319453876,0.6211787955025735,0.9179465788691756,0.6928411925125179,0.6631235755310041,0.7292221023293384,0.719113458153581,0.3481190350666366,0.5063138891556597,0.7400644869449755,0.8342552967922878,0.5565402207061492,0.7274938696701387,0.5425735397568971,0.5264044217758554
123,0:08:43.96,0.6505734920501709,0.6225711703300476,0.6171751022338867,0.6749838590621948,0.6056509613990784,0.4716027379035949,0.2420569509267807,-0.0947816222906112,-0.1754696667194366,0.292154312133789,-0.1705406159162521,-0.2467193007469177,0.7574649445731534,0.5947250794374721,0.5859218596102727,0.56337338465259,0.5885696845123009,0.6199288733321497,0.679828320604928,0.5922629214674036,0.5995246650990236,0.7463921549455718,0.6116505138597076,0.4822344002114729,0.5415935662261119,0.5634735856415517,0.4382339833048539,0.6644727194577877,0.5923797425724452,0.4646342334488253
124,0:08:46.95,0.9218824505805968,0.6727467775344849,0.7635868787765503,0.8962497711181641,0.6898621916770935,0.7662740349769592,-0.0961223095655441,0.0300961919128894,-0.0261174850165843,0.0310590863227844,-0.3688145577907562,-0.0151282623410224,0.5772708355611302,0.6672450087258512,0.6657583085031993,0.9215277719584428,0.6461123960174322,0.7727412990442233,0.7149736101200552,0.6587919636424837,0.7085515047196089,0.6202725193511807,0.5221015479430106,0.6015657543084577,0.8701147670095059,0.6598885065778601,0.757538179530589,0.7202094184145107,0.5772163313969504,0.6639547243973103
125,0:08:49.70,0.5119675397872925,0.5064994096755981,0.6135414838790894,0.5046119689941406,0.4280350506305694,0.3514527380466461,-0.0498452596366405,0.1585002243518829,0.0325316153466701,0.1057834029197692,0.1804484874010086,-0.1144351065158844,0.6019289170990221,0.7418127084586794,0.6971092794122347,0.3803999576837628,0.4554555238800609,0.6161364049390988,0.5133173333329184,0.6272698346272321,0.6647201296229803,0.656367409826403,0.7701721579695687,0.5503961569524709,0.2886364912531909,0.3601180006769305,0.3080401045257693,0.5092750423971182,0.6061504950525134,0.4534537359817903
126,0:08:53.80,0.4920029938220978,0.4444952607154846,0.4389691352844238,0.509576678276062,0.4798837602138519,0.4309715628623962,0.5315585136413574,0.4453157782554626,0.4376137554645538,0.5702638030052185,0.4665225744247436,0.2676072120666504,0.9117218202756936,0.9083742696179696,0.913646588798865,0.3540448024145277,0.3843475282917687,0.4339323180756965,0.6886510131312271,0.6987635730874894,0.7217608805095975,0.8807303740190817,0.8993754129527836,0.7472501782160375,0.2960077679206276,0.4194805016001224,0.394206265583141,0.6468413315797001,0.707417448411719,0.6060326131628788
127,0:08:57.41,0.5680029392242432,0.3659560084342956,0.5570270419120789,0.6394633054733276,0.7591769695281982,0.6239336729049683,-0.1801513433456421,-0.1286438852548599,-0.4202573597431183,0.3251366913318634,-0.1445587575435638,0.0576363317668437,0.5324971352132652,0.5750603461029342,0.4550702046770704,0.4543721709917472,0.2942766395144524,0.5571513344162603,0.501247149524658,0.4627468634675414,0.4959026565727463,0.7623239883698574,0.6233850288840821,0.6390589906831349,0.488854964020844,0.7392482167277872,0.6032989463467695,0.652936378630252,0.6697303040215641,0.6247549729485887
128,0:08:59.60,0.819959282875061,0.6955702900886536,0.801456093788147,0.8280888199806213,0.8332681655883789,0.7342970967292786,-0.439021348953247,-0.5035912394523621,-0.3986401855945587,-0.0260052345693111,-0.332556664943695,-0.2713911235332489,0.3945618580987229,0.357318261276265,0.4666256998793746,0.7869792119714193,0.6722870029950261,0.8122660336139721,0.5515287996478015,0.4833057579637694,0.6048818333732136,0.5927081265745696,0.5384771582732264,0.4695218097701547,0.7689138305155934,0.8240765322224698,0.7228881451826777,0.6631904081509792,0.6527169078529238,0.570868343935164
129,0:09:04.58,0.3092428147792816,0.4850168228149414,0.5073264837265015,0.5761827826499939,0.4514031112194061,0.3243421018123626,-0.5406784415245056,-0.6744586825370789,-0.6442789435386658,-0.0759768635034561,-0.3056825399398803,-0.347441166639328,0.3403952921361529,0.2580909087699426,0.3353191068244159,0.1127834732511298,0.4308187259023101,0.5052780286281222,0.2493505645821436,0.3271820356228896,0.4033026755458985,0.5685697930923844,0.5506146589516103,0.4303356880382894,0.3949001693082089,0.3868725048763039,0.2786631682651571,0.4991019435787142,0.4851177973214877,0.3696666801290365
130,0:09:08.28,0.7478559613227844,0.7492128014564514,0.7492128014564514,0.8735959529876709,0.5822573304176331,0.5784592032432556,-0.5422350764274597,-0.4789395034313202,-0.4789394438266754,-0.6975011229515076,-0.7964237332344055,-0.570077121257782,0.3395658609079147,0.3716341921282292,0.4237016022673082,0.6917957683684081,0.7338056517573861,0.7577388335696161,0.480457823892112,0.5165027759798919,0.5573164947882314,0.2683482441491552,0.3289750124262715,0.315618598300422,0.8364798547656546,0.5366898054492553,0.5540230612220991,0.495600888395755,0.412060929635465,0.4109803834690929
131,0:09:11.96,0.9254342913627625,0.2568799257278442,0.8660654425621033,0.956555724143982,0.9366508722305298,0.8663942813873291,0.4590589106082916,-0.4601338505744934,0.2994026243686676,0.5387024879455566,0.6188781261444092,0.2243756651878357,0.873091416526954,0.3825551441331743,0.8397656064231012,0.9262165495278784,0.169185307112358,0.8796998940790739,0.8943414697273238,0.2972072093248478,0.8557393214854903,0.865484972492339,0.9681856760623924,0.7249743636410598,0.9596531144139504,0.9424412141559526,0.8660279276787651,0.9031522292609836,0.9578878912998164,0.7813957892561421
132,0:09:13.09,0.6688408851623535,0.6688615083694458,0.632297694683075,0.9804308414459229,0.9195569157600404,0.632297694683075,0.364548921585083,-0.0088955573737621,-0.2321793138980865,0.4413060247898102,0.6257908940315247,-0.2321793138980865,0.8227330851497414,0.6446014437408797,0.555607626519778,0.5874881319989634,0.6416566667270479,0.6357125765955424,0.7286351038894302,0.643423532935347,0.5876496065500838,0.8184385111745176,0.9713077767785074,0.4897263840600984,0.9951013320449336,0.922870042280778,0.6123621543266359,0.889103639522684,0.9519326829794156,0.5387806921667134
